id,title,url,グー,チョキ,パー
nazDQkTBYcM,【常識を疑え】支出を「消費・浪費・投資に分けろ」は正しいか？改善方法を伝授！【お金の勉強 初級編】：（アニメ動画）第246回,https://www.youtube.com/watch?v=nazDQkTBYcM,0,0,0
n2yQ-jaDDPA,No. 287 How to prepare for the end of the world [13 steps] [Beginner's guide to money],https://www.youtube.com/watch?v=n2yQ-jaDDPA,0,0,0
2kND54nAXZ8,Adults can make life easier by studying (reading) [Principles of Life]: (Animated Video) Episode 245,https://www.youtube.com/watch?v=2kND54nAXZ8,0,0,1
fU_cmZpWofs,第5回 【将来損します】「インデックス投資家は経済ニュースを見なくて良い」という誤解について語る【見るメリット5選】【増やす編】,https://www.youtube.com/watch?v=fU_cmZpWofs,0,0,2
oFjlZ8NTxH0,【知らないと損】「5つの年齢」との付き合い方について解説【人生論】：（アニメ動画）第244回,https://www.youtube.com/watch?v=oFjlZ8NTxH0,0,0,0
nIAe99_MGCI,第224回 【逃げ場なし？】株式投資に役立つ2022年6月の投資トピック総まとめ【インデックス・高配当】【株式投資編】,https://www.youtube.com/watch?v=nIAe99_MGCI,0,0,0
TWr9fjdgmtA,【有名エピソード】FIREしたい人は必ず考えておくべき「究極の問題」【人生論】：（アニメ動画）第243回,https://www.youtube.com/watch?v=TWr9fjdgmtA,0,0,0
K4b9i5qBtgg,【富裕層は買ってる！】ヘッジファンドの基礎知識と買ってはいけない3つの理由を解説【株式投資編】：（アニメ動画）第242回,https://www.youtube.com/watch?v=K4b9i5qBtgg,0,0,1
gA-xTH6cjMw,第34回 【家計管理に貢献】超・実用的な「住民税まるわかりクイズ」15選【貯める編】,https://www.youtube.com/watch?v=gA-xTH6cjMw,0,0,0
BNiJHB9aiPY,"""What I think about on a daily basis"" and ""How to spend money"" of a business owner who has achiev...",https://www.youtube.com/watch?v=BNiJHB9aiPY,0,0,0
FYTM3b7eh4o,第80回 【知らないと損】学長が選ぶ「お得」「トレンド」お金のニュースBest9【トレンド】,https://www.youtube.com/watch?v=FYTM3b7eh4o,0,0,0
8UBAmgWbDvU,【年収アップ】プロ直伝！転職がうまくいく人の特徴5選と、明日から役立つ即効テクニック3選【稼ぐ 実践編】：（アニメ動画）第240回,https://www.youtube.com/watch?v=8UBAmgWbDvU,0,0,1
xwJMxwabdJQ,第223回 【ご利用は計画的に】優良インデックスファンドの「ナンピン方法」について解説【株式投資編】,https://www.youtube.com/watch?v=xwJMxwabdJQ,0,0,0
f2z-m_BNz34,No. 33 [Highest Efficiency] A Must-See for Long-Term Asset Building! Explaining the Benefits of t...,https://www.youtube.com/watch?v=f2z-m_BNz34,0,0,1
eAeNUo1QgL4,【失敗回避法】インデックス投資の魅力と「失敗させないためのコツ」5選【株式投資編】：（アニメ動画）第239回,https://www.youtube.com/watch?v=eAeNUo1QgL4,0,0,0
6anZQPPH5o8,第79回 【20％下落でも】S&P500がまだ割安に見えない8つの理由【トレンド】,https://www.youtube.com/watch?v=6anZQPPH5o8,0,0,0
N5pmRvvwWcY,【投資の教科書に載ってないことを言います】配当金を再投資すべきかどうか？考え方を解説【株式投資編】：（アニメ動画）第238回,https://www.youtube.com/watch?v=N5pmRvvwWcY,0,0,1
YgeINcKiXRk,第78回 【異例の謝罪】「日銀総裁発言」と「強い家計のメンテナンス法4選」について解説【トレンド】,https://www.youtube.com/watch?v=YgeINcKiXRk,0,0,0
v6hhyy8AJ5M,"[Tax Savings for Salarymen] Explaining Two Key Points That Helped Me Save Over 300,000 Yen in Tax...",https://www.youtube.com/watch?v=v6hhyy8AJ5M,0,0,0
oNDQW6R3HHg,ワークライフバランスにこだわる人がお金持ちになれない3つの理由【お金の勉強 初級編】：（アニメ動画）第236回,https://www.youtube.com/watch?v=oNDQW6R3HHg,0,0,0
XkLamy_qhT8,No. 27 [How much can you save on taxes?] An easy-to-understand explanation of the changes and cal...,https://www.youtube.com/watch?v=XkLamy_qhT8,0,0,0
NLfbk8zt5i8,"【愛は勝つ】1,000人以上雇用した経営者が語る、部下育成のポイント【経営論】：（アニメ動画）第235回",https://www.youtube.com/watch?v=NLfbk8zt5i8,0,0,0
4VMqxyweuD8,【資産増の秘訣】お金を生みだす「2つのポートフォリオ」について解説【お金の勉強 初級編】：（アニメ動画）第234回,https://www.youtube.com/watch?v=4VMqxyweuD8,0,0,0
1beP1-ENfWs,第222回 【FIREの悩み】米国株ではなく「全世界株」で4％取崩しは成立するのか解説【株式投資編】,https://www.youtube.com/watch?v=1beP1-ENfWs,0,0,0
CxZ6MQFuCNg,【未来は明るい】「お金持ち」の資産構成と「小金持ち」のその後の進路について解説【お金の勉強 初級編】：（アニメ動画）第233回,https://www.youtube.com/watch?v=CxZ6MQFuCNg,0,0,1
_Qep0eEhuRs,【ハメられてるかも？】持ち家派が信じる「家賃を払い続けるよりもおトク」の落とし穴【お金の勉強 初級編】：（アニメ動画）第232回,https://www.youtube.com/watch?v=_Qep0eEhuRs,0,0,0
3H1WfGPTKss,第221回 【まだまだ下がる？】株式投資に役立つ2022年5月の投資トピック総まとめ【インデックス・高配当】【株式投資編】,https://www.youtube.com/watch?v=3H1WfGPTKss,0,0,0
lkmC8WgWZYI,"[What is the most important thing?] Money, skills, morals, love - The story of a CEO who is lacki...",https://www.youtube.com/watch?v=lkmC8WgWZYI,0,0,0
er8hLMtnAag,第4回 【初心者向け】リセッションって何？どう「心構え」すべき？分かりやすく解説【心の準備】【増やす編】,https://www.youtube.com/watch?v=er8hLMtnAag,0,0,0
CxouBKdHoxw,【意外性なし？】お金持ちのよくある悩みTOP5【お金の勉強 初級編】：（アニメ動画）第230回,https://www.youtube.com/watch?v=CxouBKdHoxw,0,0,0
sViih1OeTyQ,第77回 【重要ニュース多数】学長が選ぶ「お得」「トレンド」お金のニュースBest8【トレンド】,https://www.youtube.com/watch?v=sViih1OeTyQ,0,0,1
Po836Nt_d1s,"No. 220 [Many People Are Concerned] ""Should I wait to invest in the S&P 500 or global stocks now ...",https://www.youtube.com/watch?v=Po836Nt_d1s,0,0,3
LTazL_9dqIw,【5つの理由】給料日にATMに「並んではいけない理由」を解説：（アニメ動画）第229回,https://www.youtube.com/watch?v=LTazL_9dqIw,0,0,0
Z5VHps5mBWM,第286回 【100％トクする】マイナンバーカードでできる「時間とお金」の節約法について解説【2万円相当のポイントも貰える】【お金の勉強 初級編】,https://www.youtube.com/watch?v=Z5VHps5mBWM,0,0,0
SDSJIyE4TPk,【明日から改善できる】会社員・公務員の自己投資がへたっぴな理由2選【稼ぐ 実践編】：（アニメ動画）第228回,https://www.youtube.com/watch?v=SDSJIyE4TPk,0,0,0
s6wq-2IokSo,第32回 【悲報】楽天モバイル「月額0円」終了！継続か？解約か？「次の一手」について解説【貯める編】,https://www.youtube.com/watch?v=s6wq-2IokSo,0,0,0
lnmJHqa96jI,今すぐ辞めるべきブラック企業の特徴3つ【人生論】：（アニメ動画）第227回,https://www.youtube.com/watch?v=lnmJHqa96jI,0,0,0
uR0k3P1jv4Y,[Health is the greatest wealth] Secret health tips that the rich practice [How to spend money wis...,https://www.youtube.com/watch?v=uR0k3P1jv4Y,0,0,0
gIomo4Ke4Oo,第123回 【これだけはNG】こんなところで働くと「終わりの始まり」【お金持ちから遠のきます】【稼ぐ 実践編】,https://www.youtube.com/watch?v=gIomo4Ke4Oo,0,0,1
l84fGSIF3T0,[This will become increasingly important in the future!] A thorough explanation of how to identif...,https://www.youtube.com/watch?v=l84fGSIF3T0,0,0,0
kyC9xvLo3dk,第285回 【2022年最新】投資の神様ウォーレン・バフェットが年次総会で語った「興味深い発言」について解説【お金の勉強 初級編】,https://www.youtube.com/watch?v=kyC9xvLo3dk,0,0,0
EtIrsG1AGpM,【月5万円は誰でも届く】独自アンケートで判明！「副業プチ成功者の特徴」と「稼げるようになったその後」を解説【稼ぐ 実践編】：（アニメ動画）第224回,https://www.youtube.com/watch?v=EtIrsG1AGpM,0,0,1
4T8EeauUK9s,【大富豪に教わった】GIVEしても成功する人としない人の違い【人生論】：（アニメ動画）第223回,https://www.youtube.com/watch?v=4T8EeauUK9s,0,0,0
rnjXXcrv0Co,Episode 284: [What's happening now?] A clear explanation of the latest developments regarding the...,https://www.youtube.com/watch?v=rnjXXcrv0Co,0,0,3
d1kZQyvjKkU,【やっぱりお金は最強？】お金を使うことで得られる9つの特典について解説【良いお金の使い方編】：（アニメ動画）第222回,https://www.youtube.com/watch?v=d1kZQyvjKkU,0,0,0
7AVtzE37Jy8,Part 2: [Eternal Question] Should I invest this money in a lump sum? Is it better to invest in in...,https://www.youtube.com/watch?v=7AVtzE37Jy8,0,0,0
-qp2b2ILIpI,【コロナがきっかけ】「働かない自由」が保証されるベーシックインカムの世界に変わるのか【社会・トレンド】：（アニメ動画）第221回,https://www.youtube.com/watch?v=-qp2b2ILIpI,0,0,0
ucqsP_NFW0Q,[For Beginners] An Easy-to-Understand Explanation of the S&P 500 [Stock Investment Edition]: (Ani...,https://www.youtube.com/watch?v=ucqsP_NFW0Q,0,0,1
Fh_x7KEWHkc,第219回 【リーマンショック以来の下落】株式投資に役立つ2022年4月の投資トピック総まとめ【インデックス・高配当】【株式投資編】,https://www.youtube.com/watch?v=Fh_x7KEWHkc,0,0,0
4SViEnzDAjc,【月収100万でも転落コース？】急に収入が増えた「ミニ成金」にありがちなお金の失敗5選【良いお金の使い方編】：（アニメ動画）第219回,https://www.youtube.com/watch?v=4SViEnzDAjc,0,0,0
eNXDkv2j0vo,#31 [Must Know] A thorough explanation of three common misconceptions about spousal deductions [S...,https://www.youtube.com/watch?v=eNXDkv2j0vo,0,0,2
BwVj68mWAeM,【薬が毒に？】複利の凄さを表す「面白エピソード」と、複利が壊す「生きるセンス」3つについて解説【お金の勉強 初級編】：（アニメ動画）第218回,https://www.youtube.com/watch?v=BwVj68mWAeM,0,0,2
jemY1iuHwFk,【ありがとう】リベ大YouTubeチャンネル200万人突破のお礼,https://www.youtube.com/watch?v=jemY1iuHwFk,0,0,0
WYf0lUaVAWs,No. 283 [5 Differences] Explaining the difference between those who can use their bookkeeping and...,https://www.youtube.com/watch?v=WYf0lUaVAWs,0,0,0
q-ndHiC6qzI,【心配無用】インデックス投資家が「老後破産しない」5つの理由【お金の勉強 初級編】：（アニメ動画）第217回,https://www.youtube.com/watch?v=q-ndHiC6qzI,0,0,0
N8D7N-HVrsM,第76回 【知らないと損】学長が選ぶ「お得」「トレンド」お金のニュースBest8【トレンド】,https://www.youtube.com/watch?v=N8D7N-HVrsM,0,0,1
1jncjSIrq7U,【絶対やるな】年収を上げたい人が「やってはいけない交渉」5選【稼ぐ 実践編】：（アニメ動画）第216回,https://www.youtube.com/watch?v=1jncjSIrq7U,0,0,0
rTidXOeG5D0,第282回 【お金の話】成年年齢引き下げ！18歳の新成人が「やるべきこと」「やるべきではないこと」【お金の勉強 初級編】,https://www.youtube.com/watch?v=rTidXOeG5D0,0,0,0
yfl-ZJqHLL0,"[Super Basics] ""Slow Words"" and ""Fast Words"" that Attract Money: What People Who Want to Build As...",https://www.youtube.com/watch?v=yfl-ZJqHLL0,0,0,1
AgMTMvI7caQ,第19回 【リピート確定！】学長が選ぶ大阪の美味しい飲食店25選【良いお金の使い方編】,https://www.youtube.com/watch?v=AgMTMvI7caQ,0,0,0
TaOSTCOfg20,[Very Important] Top 5 Characteristics of People Who Bank Employees Dislike [Money Studies Beginn...,https://www.youtube.com/watch?v=TaOSTCOfg20,0,0,0
YaWo6JIT2tA,"No. 281 [New Option] A Thorough Explanation of the Three Differences Between FIRE and ""Parallel I...",https://www.youtube.com/watch?v=YaWo6JIT2tA,0,0,0
jaoHrMgtWEE,【廃止決定】それなのに、ジュニアNISAをおすすめする理由【株式投資編】：（アニメ動画）第213回,https://www.youtube.com/watch?v=jaoHrMgtWEE,0,0,0
or7rnEYvsDg,第218回 【改訂版】新しい「ほったらかし投資術」について解説【株式投資編】,https://www.youtube.com/watch?v=or7rnEYvsDg,0,0,0
Uqr7nfKMkyc,【2つの落とし穴アリ】サラリーマンの「いくらあれば独立できるか問題」に答えてみた【稼ぐ 実践編】：（アニメ動画）第212回,https://www.youtube.com/watch?v=Uqr7nfKMkyc,0,0,3
AZY-g4Hnd9k,第143回  【新1万円札の顔】日本の資本主義の父に学ぶ「お金稼ぎの本質」について解説【論語と算盤】【人生論】,https://www.youtube.com/watch?v=AZY-g4Hnd9k,0,0,0
e0xjrcpbb8c,"[Measures Required] Explaining the ""Income Cliff"" that Office Workers Are Being Pushed Off of [Mo...",https://www.youtube.com/watch?v=e0xjrcpbb8c,0,0,0
1tsEw_wwpf8,第1回 【永遠にくる質問】貯蓄型保険を解約すると元本割れします。それでも解約した方が良いですか？【回答】解約しなはれ【永遠シリーズ】,https://www.youtube.com/watch?v=1tsEw_wwpf8,0,0,0
ksGV9qlx1B8,【何も残らない人にならないために】自己投資で失敗しないための「攻略法」を6つ解説【稼ぐ 実践編】：（アニメ動画）第210回,https://www.youtube.com/watch?v=ksGV9qlx1B8,0,0,1
ta4FrqqZEVQ,第217回 【情強はこれを買う】ネット証券の「買付手数料無料」ファンドを徹底解説【株式投資編】,https://www.youtube.com/watch?v=ta4FrqqZEVQ,0,0,0
w8jOan2dbmg,[How to Train Them] 5 Portable Skills That Will Make You Money [Earn Money in Practice]: (Animate...,https://www.youtube.com/watch?v=w8jOan2dbmg,0,0,1
F1tdobBHXNA,第216回 【油断するな】株式投資に役立つ2022年3月の投資トピック総まとめ【インデックス・高配当】【株式投資編】,https://www.youtube.com/watch?v=F1tdobBHXNA,0,0,1
FuOaGeNrpBk,【後悔しない5つのポイント】社会人1年目でおさえておくべきお金の話【お金の勉強 初級編】：（アニメ動画）第208回,https://www.youtube.com/watch?v=FuOaGeNrpBk,0,0,2
PamN9kTp3tY,"[Die with Zero] Is it right to have zero assets when you die? [Learn about money, beginner level]...",https://www.youtube.com/watch?v=PamN9kTp3tY,0,0,0
YiiNyQ1c45c,第75回 【知れば差がつく】学長が選ぶ「お得」「トレンド」お金のニュースBest9【トレンド】,https://www.youtube.com/watch?v=YiiNyQ1c45c,0,0,2
ascpA5Ndjkk,No. 74 [First time in 6 years] Warning! The current state of the weak yen that people who only sa...,https://www.youtube.com/watch?v=ascpA5Ndjkk,0,0,2
BVzxG3Ye5rE,A business owner who has overcome many ups and downs shares four ways to boost self-esteem [Life ...,https://www.youtube.com/watch?v=BVzxG3Ye5rE,0,0,0
J50cNNd_Iow,第122回 【5選】経営者・幸せなお金持ちだけが知っている「バランスシートにまつわる金言」を徹底解説【稼ぐ 実践編】,https://www.youtube.com/watch?v=J50cNNd_Iow,0,0,0
-coodz8flTs,第142回 【これを止めればうまくいく】成功しにくい人の特徴7選【人生論】,https://www.youtube.com/watch?v=-coodz8flTs,0,0,0
AImEIPbW_GA,【反面教師】「貯金が少ない人」と「金欠社長」の5つの共通点について解説【お金の勉強 初級編】：（アニメ動画）第205回,https://www.youtube.com/watch?v=AImEIPbW_GA,0,0,0
CIcQmMEJGEE,[Media Topic] Which is the right goal? A thorough explanation of the four FIRE methods [Money Lea...,https://www.youtube.com/watch?v=CIcQmMEJGEE,0,0,2
Q83z9q_5xCM,第215回 【実例5選】iDeCoとつみたてNISAの「次にやる投資」について解説【株式投資編】,https://www.youtube.com/watch?v=Q83z9q_5xCM,0,0,1
5m7gNTvYNnI,"[Pension Planning] The ultimate longevity risk countermeasure! 5 options for preparing a ""lifetim...",https://www.youtube.com/watch?v=5m7gNTvYNnI,0,0,1
y1VsTHzgN1g,第214回 【使える？使えない？】「SBI・i シェアーズ・米国バランス（2 資産均等型）（愛称：まるっと米国）」について解説【株式投資編】,https://www.youtube.com/watch?v=y1VsTHzgN1g,0,0,1
yn9HJkWyNbM,【20～40代の老後対策はムダ】老後対策が失敗するたった1つの理由【お金の勉強 初級編】：（アニメ動画）第202回,https://www.youtube.com/watch?v=yn9HJkWyNbM,0,0,0
A-tveUPGXu8,第18回 最近、学長がもらって美味しかった食べ物13選【お取り寄せ可】【良いお金の使い方編】,https://www.youtube.com/watch?v=A-tveUPGXu8,0,0,0
UJd0gzG-eRI,【要注意】年収の下がる転職は後悔のモトです【稼ぐ 実践編】：（アニメ動画）第201回,https://www.youtube.com/watch?v=UJd0gzG-eRI,1,0,0
1mZzye1ly9g,"No. 30 [My Wealth Confession] A Japanese Billionaire Explains the ""Quarter Deductible Savings Met...",https://www.youtube.com/watch?v=1mZzye1ly9g,0,0,0
EbZ4pO-ibEU,【説明の極意】あなたの説明を聞いてもらえない理由【お金の勉強 初級編】：（アニメ動画）第200回,https://www.youtube.com/watch?v=EbZ4pO-ibEU,0,0,0
Ok5cLGSunl8,No. 29 [What's the average?] A thorough explanation of the financial situation of Japanese people...,https://www.youtube.com/watch?v=Ok5cLGSunl8,0,0,0
zp1tSRftsyM,[This is the essence] 9 secret questions to start saving money starting tomorrow [Savings Edition...,https://www.youtube.com/watch?v=zp1tSRftsyM,0,0,0
FRJfy2I73vQ,第26回 【コレを磨け！】資産価値の高い「不動産」を買うために今すべきこと【マイホーム含む】【不動産投資編】,https://www.youtube.com/watch?v=FRJfy2I73vQ,0,0,0
7NeCfUkgUVE,【これが結論】日本版セミリタイアの教科書を徹底解説【米国株で始めるセミリタイア投資術】【書籍紹介】【お金の勉強 初級編】：（アニメ動画）第198回,https://www.youtube.com/watch?v=7NeCfUkgUVE,0,0,1
UzmNybb8UdM,No. 213 [The world is in chaos] A summary of investment topics for February 2022 that will be use...,https://www.youtube.com/watch?v=UzmNybb8UdM,0,0,0
o8Ziq6_HLdc,"[Brother Channel] The latest edition of ""Money Talk"" by Atsuhiko Nakata and the President [Second...",https://www.youtube.com/watch?v=o8Ziq6_HLdc,0,0,0
U8sE3GBHwGE,【稼げる人には当たり前】稼げる人と稼げない人を分ける「たった1つの違い」について10種の副業を事例に解説【稼ぐ 実践編】：（アニメ動画）第197回,https://www.youtube.com/watch?v=U8sE3GBHwGE,0,0,0
8gvLre2lMCU,【人生が変わる】20代の間に身につけておきたいスキル7選【人生論】：（アニメ動画）第196回,https://www.youtube.com/watch?v=8gvLre2lMCU,0,0,0
tL_2m8N6MDk,"No. 73 [Knowing is Good] The President's Choice of Top 8 ""Great Deals"" and ""Trending"" Money News ...",https://www.youtube.com/watch?v=tL_2m8N6MDk,0,0,1
8rhJ13QXisc,【今なら言える】起業して辛かったことBest３【人生論】：（アニメ動画）第195回,https://www.youtube.com/watch?v=8rhJ13QXisc,0,0,0
H7QTrlbbZZw,[President's Recommendation] 21 Items to Improve Your Life [How to Use Money Wisely]: (Animated V...,https://www.youtube.com/watch?v=H7QTrlbbZZw,0,0,0
oj1HiP71Xq0,No. 280 [Financial education to become compulsory in April] What will high school students learn ...,https://www.youtube.com/watch?v=oj1HiP71Xq0,0,0,0
tASFryRHyYQ,[For Beginners] Traditional Index vs. Smart Beta: Which is the Smarter Investment? [Stock Investm...,https://www.youtube.com/watch?v=tASFryRHyYQ,0,0,0
jQLBiRbhvh4,【超便利】これがあるから稼げる「副業おすすめツール」12選【稼ぐ 実践編】：（アニメ動画）第192回,https://www.youtube.com/watch?v=jQLBiRbhvh4,0,0,0
bZKxETMID9Y,No. 278 [Information experts know] Introducing 8 graphs that will help you build your assets [Lea...,https://www.youtube.com/watch?v=bZKxETMID9Y,0,0,0
EeWPTJD4qZY,"[Modern New Assets] Social Media Followers are an Asset Comparable to Land, Money, and Stocks: (A...",https://www.youtube.com/watch?v=EeWPTJD4qZY,0,0,1
tpV6C8lZ3A8,第277回【勘違いです】「お金持ちはラクしてお金を増やす」は本当か？投資の代償4選【お金の勉強 初級編】,https://www.youtube.com/watch?v=tpV6C8lZ3A8,0,0,0
nrGjDSBQeug,"[Paid] A complete explanation of ""How to receive money wisely"" with the complicated and mysteriou...",https://www.youtube.com/watch?v=nrGjDSBQeug,0,0,0
atiNSww4KjE,[This is just a recruitment video] Recruiting creators for Liber University [This is different fr...,https://www.youtube.com/watch?v=atiNSww4KjE,0,0,0
VvcLQ1Sga5Y,第276回 ほとんど貯金せずに「一生安心して暮らしていく方法」【お金の勉強 初級編】,https://www.youtube.com/watch?v=VvcLQ1Sga5Y,1,0,0
4XQDnvMtk24,"[20 Selections] Introducing 20 ""Important Numbers"" that Financially Smart People Have Memorized [...",https://www.youtube.com/watch?v=4XQDnvMtk24,0,0,0
J_u9nF8ZhH8,"No. 28 [A minority in the world] Two reasons why the more money you have, the happier you become ...",https://www.youtube.com/watch?v=J_u9nF8ZhH8,0,0,0
6j2yA4-Pk08,"[Surprisingly common] 5 characteristics of people who ""ignore"" the good fortune that is right in ...",https://www.youtube.com/watch?v=6j2yA4-Pk08,0,0,0
n4AhUoYzICA,第275回 【悲報】またまた超改悪！楽天証券の「2つの改悪」と「対処法」について解説【お金の勉強 初級編】,https://www.youtube.com/watch?v=n4AhUoYzICA,0,0,0
tNaxMxswX_8,【最悪の働き方】「自由」も「安定」も失うNGゾーンとは【稼ぐ 実践編】：（アニメ動画）第187回,https://www.youtube.com/watch?v=tNaxMxswX_8,0,0,0
BzAWl6PJUSc,第212回 【知らないと危険】株式投資に役立つ2022年1月の投資トピック総まとめ【インデックス・高配当】【株式投資編】,https://www.youtube.com/watch?v=BzAWl6PJUSc,0,0,0
quWk9XQ1YtU,【超・初心者向け】「稼ぐ力」を高めるための10カ条について解説【稼ぐ　実践編】：（アニメ動画）第186回,https://www.youtube.com/watch?v=quWk9XQ1YtU,0,0,0
HLbPd23lVJo,第72回【知らないと損】学長が選ぶ「お得」「トレンド」お金のニュースBest9【トレンド】,https://www.youtube.com/watch?v=HLbPd23lVJo,0,0,0
ZGHKWTAONkc,【ハマりがち】成功を遠ざける「時給思考」の5つの罠【稼ぐ 実践編】：（アニメ動画）第185回,https://www.youtube.com/watch?v=ZGHKWTAONkc,0,0,0
qPl9tStXM9s,[The Truth] Why People Who Seek Efficient Ways of Earning Money Will Never Succeed [Life Philosop...,https://www.youtube.com/watch?v=qPl9tStXM9s,0,0,0
ttG8NgNiRCc,No. 141 [Say goodbye to failed plans] A detailed explanation! How to set good goals [Philosophy o...,https://www.youtube.com/watch?v=ttG8NgNiRCc,0,0,0
jHpPbt0pyHA,【必見】あなたが会社に「イライラする理由」とその「対処法」【稼ぐ 実践編】：（アニメ動画）第183回,https://www.youtube.com/watch?v=jHpPbt0pyHA,0,0,0
uAjFkG6Z2WI,第140回【必見】「豊かさマインドを持つ人」と「欠乏マインドを持つ人」の決定的な違い５選【人生論】,https://www.youtube.com/watch?v=uAjFkG6Z2WI,0,0,0
v8F3PX0qg2Q,[Fatal Trap] Three Reasons Why a 10 Million Yen Annual Income Doesn't Increase Your Happiness [Ph...,https://www.youtube.com/watch?v=v8F3PX0qg2Q,0,0,1
Y_OcF_KY8Vw,第139回【日本人だけじゃなかった！】FIREに関する世界共通の悩み7選とその対応策【人生論】,https://www.youtube.com/watch?v=Y_OcF_KY8Vw,1,0,0
7R-x1nK0wyk,【超お得】住宅ローンに関する「よくある質問20」にすべてお答えします【貯める編】：（アニメ動画）第181回,https://www.youtube.com/watch?v=7R-x1nK0wyk,0,0,0
uRIEBMRSYrs,第211回【知っておくとトク】SPYD大減配騒動に学ぶ、ETFの超基本と投資の心構え3選【初心者向け】【株式投資編】,https://www.youtube.com/watch?v=uRIEBMRSYrs,0,0,3
KjB7q-sGSsg,Three things I want to tell people who believe that investing in the S&P 500 will definitely make...,https://www.youtube.com/watch?v=KjB7q-sGSsg,0,0,6
XIHenPLX5fA,第121回 【圧倒的事実】よくある年収アップ法4つのうち「最速の選択肢」について解説【稼ぐ 実践編】,https://www.youtube.com/watch?v=XIHenPLX5fA,0,0,2
5nQUUGm7sls,第27回【ついにここまで】楽天銀行＆楽天証券が超改悪！別サービスに乗り換えるべきか解説【貯める編】,https://www.youtube.com/watch?v=5nQUUGm7sls,0,0,0
LTrE3VsKHLo,[The President's Teaching] 10 Conditions for Successful Independence [Philosophy of Life]: (Anima...,https://www.youtube.com/watch?v=LTrE3VsKHLo,0,0,0
o0wybeqyL-w,第120回 【月3万円の稼ぎ方】副業Webライターの「魅力」「落とし穴」を徹底解説【稼ぐ 実践編】,https://www.youtube.com/watch?v=o0wybeqyL-w,0,0,0
bwn2PWlhHak,【違い5選】資産運用初心者と中級者の「決定的な違い」を解説【お金の勉強 初級編】：（アニメ動画）第178回,https://www.youtube.com/watch?v=bwn2PWlhHak,0,0,0
qtMGzrQa-8U,第17回【義務教育で教えてほしい】全人類共通！「良いお金の使い方」について解説【良いお金の使い方編】,https://www.youtube.com/watch?v=qtMGzrQa-8U,0,0,0
szB21ciQQ0w,【とにかくラク】コストをできるだけおさえて『S&P500』や『全世界株』に投資する裏技【株式投資編】：（アニメ動画）第177回,https://www.youtube.com/watch?v=szB21ciQQ0w,0,0,4
I6GN3HumsQI,第119回 【断言】こんな人は年収上がります【3つの特徴】【稼ぐ 実践編】,https://www.youtube.com/watch?v=I6GN3HumsQI,0,0,0
ZysHlpajaX8,【知るだけで得する】これに完答できたら未来は明るい！お金のレベルを測るマネークイズ20選【お金の勉強 初級編】：（アニメ動画）第176回,https://www.youtube.com/watch?v=ZysHlpajaX8,0,0,5
x3JZCrKR2EQ,"第138回【資産5,000万円到達のために】2022年学長がやりたいこと7選＆皆にやって欲しい「ただ1つ」のこと【人生論】",https://www.youtube.com/watch?v=x3JZCrKR2EQ,0,0,0
GDUNqsOsBsw,【お金の失敗】お金とうまく付き合う人が、絶対にやらない5つのこと【お金の勉強 初級編】：（アニメ動画）第175回,https://www.youtube.com/watch?v=GDUNqsOsBsw,0,0,0
PHxoh6FUtB0,第137回【大事なことだけ凝縮】2021年おすすめのヒット動画を8つ厳選して紹介・解説します【人生論】,https://www.youtube.com/watch?v=PHxoh6FUtB0,0,0,1
SNHY5vdjK-E,【人生を変えられない】情報収集がヘタクソな人の「残念な勘違い5選」【ゼロから学ぶITスキル】：（アニメ動画）第174回,https://www.youtube.com/watch?v=SNHY5vdjK-E,0,0,0
EZq3XQayG5U,第210回【日本株つぶす気？】株式投資に役立つ2021年12月の投資トピック総まとめ【インデックス・高配当】【株式投資編】,https://www.youtube.com/watch?v=EZq3XQayG5U,0,0,0
CloxDT8I9-U,Two reasons why your annual income will not go wrong [Tips on how to earn money] [Earning money i...,https://www.youtube.com/watch?v=CloxDT8I9-U,0,0,0
zlkVOJeJczo,第71回【知らないと損】学長が選ぶ「お得」「トレンド」お金のニュースBest7【トレンド】,https://www.youtube.com/watch?v=zlkVOJeJczo,0,0,0
XoEpn954GAw,【レジェンドの教え】投資の大原則に則った「KISSポートフォリオ」について解説【株式投資編】：（アニメ動画）第172回,https://www.youtube.com/watch?v=XoEpn954GAw,0,0,0
fcx2UnQR5mk,第209回【業界初】楽天証券の米株積み立てとポイント投資について解説【株式投資編】,https://www.youtube.com/watch?v=fcx2UnQR5mk,0,0,0
Yy2lBtX8wh4,【誤解してたら致命的】相続対策に関して「よくある3つの誤解」を解説【お金の勉強 初級編 】：（アニメ動画）第171回,https://www.youtube.com/watch?v=Yy2lBtX8wh4,0,0,0
ECzFxUyuweA,第70回【話題】「2023年にサラリーマンの手取り給与が50％になる」というニュースは本当なのか検証【トレンド】,https://www.youtube.com/watch?v=ECzFxUyuweA,0,0,2
B3byicK7WBo,【コミュ力低めの人用】職場の人間関係を良くするたった1つの方法【人生論】：（アニメ動画）第170回,https://www.youtube.com/watch?v=B3byicK7WBo,0,0,0
U_Hp1C22XxE,"[From Dreams to Despair] ""Restaurant Management"" is More Dangerous than a Deathmatch [Book Introd...",https://www.youtube.com/watch?v=U_Hp1C22XxE,0,0,0
WMQV1F3_IyA,[FIRE Friends] Jason Atsugiri and the President Talk About Money [Conversation],https://www.youtube.com/watch?v=WMQV1F3_IyA,0,0,1
